LOCCODE,TYPE,BOROUGH,NAME,NOTE,PHONE,ADDRESS,ZIP,DAY_LENGTH,PREK_SEATS,3K_SEATS,EL_SEATS,X,Y,EMAIL,WEBSITE,MEALS,INDOOR_OUTDOOR,SEMS_CODE,BUTTON_TYPE,START_TIME,EARLY_DROP,LATE_PICKUP,ENHANCED_LANG,FLEX_SCHED,SPED_FLG,INCOME_FLG,SPECIAL_PRIOR,DYNAMIC
21KCDM,NYCEEC,K,BUTTERFLY DAY CARE CENTER,,718-646-6272,2770 East 16 Street,11235,1,20,,,997337,152095,sgontchar@yahoo.com,https://www.facebook.com/butterflychildcarecenter/,2,7,21KCDM,info,8:00:00 AM,1,1,0,0,0,0,,
21KCED,NYCEEC,K,Sunshine Center of Coney Island,,718-996-7200,2929 West 31 Street,11224,4,0,,,985130,148137,Lourdy@sunshinenewyork.com,www.sunshinenewyork.com,3,7,21KCED,info,7:30:00 AM,0,1,0,1,0,0,,
21KCGT,NYCEEC,K,Gold Material Montessori School,,718-253-2552,105 Kings Highway,11214,1,60,,,987606,160196,maksim@goldmaterial.com,www.montessorischoolnyc.com,2,6,21KCGT,info,8:00:00 AM,0,1,0,0,0,0,,
21KCHX,NYCEEC,K,Dezzenterprise LLC,,917-207-2438,3524 Neptune Avenue,11224,1,12,,,983726,149443,info@dezzenterprise.com,https://www.dezzenterprise.com,3,9,21KCHX,info,8:00:00 AM,,,0,0,0,0,,
21KCIX,NYCEEC,K,IP Kids,,718-621-7818,2631 86 Street,11223,1,76,,,988589,156579,ipk.montessori@gmail.com,,2,3,21KCIX,info,9:00:00 AM,1,1,0,0,0,0,,
21KCIY,NYCEEC,K,"Ronomoza, Inc. / The Learning Experience",,718-627-7340,412 Kings Highway,11223,1,36,,,991295,159431,brooklyn@tlecorp.com,https://www.thelearningexperience.com/our-centers/ny/brooklyn/brooklyn,3,3,21KCIY,info,8:30:00 AM,1,1,0,0,0,0,,
21KCJM,NYCEEC,K,"Circle, Triangle, Square Daycare, Inc.",,718-373-2234,2720 86 Street,11223,1,36,,,989394,155744,shwnisaac@dmiprep.com,www.dmiprep.com ,3,7,21KCJM,info,7:30:00 AM,1,1,0,0,0,0,,
21KCLH,NYCEEC,K,Neshama Preschool,,718-946-9833,723 Avenue Z,11223,1,20,,,993304,153043,NeshamaPreschool@gmail.com,www.NeshamaPreschool.com,7,9,21KCLH,info,9:00:00 AM,0,0,0,0,0,0,,
21KCMV,NYCEEC,K,ABC PLUS,,347-702-6868,1018 Banner Avenue,11235,1,12,,,995544,151828,abcplus45@gmail.com,www.abcplusdaycare,3,7,21KCMV,info,8:30:00 AM,1,1,108,0,0,0,,
21KCNK,NYCEEC,K,Learn and Explore,,718-513-3600,330 Neptune Avenue,11235,1,54,,,993934,150819,info@learnandexplore1.com,www.learnandexplore1.com,3,3,21KCNK,info,8:00:00 AM,1,1,108,0,0,0,,
21KCOW,NYCEEC,K,Little Scholars Learning Center,,917-774-6505,52 QUENTIN ROAD,11223,1,18,,,988502,159761,Littlescholarsnyc@gmail.com,Www.littlescholarsnyc.com,3,3,21KCOW,info,8:30:00 AM,1,1,0,0,0,0,,
21KCPC,NYCEEC,K,Wonderland P.A. LLC,,718-332-0500,1018 AVENUE Y,11235,1,60,,,995399,153981,wonderlandcare@gmail.com,www.wonderlandpsa.com,3,3,21KCPC,info,9:00:00 AM,1,1,0,0,0,0,,1
21KCPE,NYCEEC,K,Little Scholars II,<b>Note:</b> Students who have a home language other than English will have priority after all current students are admitted. ,917-774-6505,448 NEPTUNE AVENUE,11224,1,18,,,992545,150381,Littlescholarsnyc@gmail.com,Www.littlescholarsnyc.com,3,3,21KCPE,info,8:30:00 AM,1,1,0,0,0,0,,
21KCPF,NYCEEC,K,Sarah Winner Daycare,,718-946-9833,29-97 Ocean Parkway,11235,1,12,,,993251,149815,NeshamaPreschool@gmail.com,www.NeshamaPreschool.com,3,9,21KCPF,info,9:00:00 AM,1,1,0,1,0,0,,
21KCPR,NYCEEC,K,Bam Bam'S Playhouse,,718-696-8677,714 Banner Avenue,11235,1,18,,,995143,151756,bam.bams.daycare1@gmail.com,bam.bams.daycare1@gmail.com,7,3,21KCPR,info,8:20:00 AM,1,1,0,0,0,0,,
21KCPY,NYCEEC,K,Tiny Bumblebees,,718-975-3232,2848 Brighton 7 Street,11235,1,14,,,994744,151313,tinybumblebees@gmail.com,,2,6,21KCPY,info,8:30:00 AM,1,1,0,0,0,0,,
21KCQV,NYCEEC,K,Neshama Preschool-431 Avenue P,,718-946-9833,431 Avenue P,11223,1,18,,,992166,161150,NeshamaPreschool@gmail.com,www.NeshamaPreschool.com,7,9,21KCQV,info,9:00:00 AM,1,0,0,1,0,0,,
21KCQX,NYCEEC,K,KINGS POINTE TALENT INC.,,718-232-8686,1457 WEST 5 STREET,11204,1,36,,,989985,162128,kptpreschool@gmail.com,https://http://www.kingspointetalent.com/,2,9,21KCQX,info,8:00:00 AM,1,1,0,0,0,0,,
21KCTI,NYCEEC,K,Little Pickles Daycare Center II,,718-676-1725,2167 Coney Island Avenue,11223,1,18,,,994998,159430,littlepicklesbrooklyn@gmail.com,,5,9,21KCTI,info,8:30:00 AM,,,0,0,0,0,,
21KCUH,NYCEEC,K,Wave Childcare Inc.,,917-774-6505,104 West End Avenue,11235,1,18,,,997131,150190,Littlescholarsnyc@gmail.com,Www.littlescholarsnyc.com,3,4,21KCUH,info,8:30:00 AM,1,1,0,0,0,0,,
21Z010,PKC,K,Brooklyn's Daily Discovery Pre-K Center at 2202 60th Street,,718-621-6270,2202 60 Street,11204,1,108,,,990313,163782,Ewojtal@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District21PKC,2,3,21Z010,info,8:00:00 AM,0,0,0,0,0,0,,1
21Z014,PKC,K,Brooklyn's Daily Discovery Pre-K Center at 1215 Avenue X,,718-368-8660,1215 Avenue X,11235,1,108,,,995767,154989,KMcdonough2@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District21PKC,2,3,21Z014,info,8:00:00 AM,0,0,0,0,0,0,,1
21Z077,PKC,K,Brooklyn's Daily Discovery Pre-K Center at 385 Avenue W,,718-787-2480,385 AVENUE W,11223,1,126,,,993033,155357,cbocchieri@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District21PKC,2,3,21Z077,info,8:00:00 AM,0,0,0,0,0,0,,1
21Z095,PKC,K,Brooklyn's Daily Discovery Pre-K Center at 10 Bouck Court,,718-787-3940,10 Bouck Court,11223,1,144,,,991547,153778,Dgelfand@schools.nyc.gov,https://www.brooklynsdailydicovery.com,2,3,21Z095,info,8:00:00 AM,0,0,0,0,0,0,,1
22K052,DOE,K,P.S. 52 Sheepshead Bay,,718-648-0882,2675 East 29 Street,11235,1,72,,,1000858,153397,RAlvare4@schools.nyc.gov,http://schools.nyc.gov/schoolportals/22/k052,3,3,22K052,info,8:00:00 AM,,1,0,0,0,0,,
22K109,DOE,K,P.S. 109,,718-693-3426,1001 East 45 Street,11203,1,36,,,1002852,171265,kbertra@schools.nyc.gov,http://schools.nyc.gov/schoolportals/22/k109,2,3,22K109,info,8:00:00 AM,,,0,0,0,0,,1
22K119,DOE,K,P.S. 119 Amersfort,,718-377-7696,3829 AVENUE K,11210,1,36,,,1001254,167364,lfernan5@schools.nyc.gov,P.S.119,2,3,22K119,info,8:10:00 AM,0,0,0,0,0,0,,
22K139,DOE,K,P.S. 139 Alexine A. Fenty,,718-282-5254,330 RUGBY ROAD,11226,1,72,,,993758,172958,MMcDona10@schools.nyc.gov,schools.nyc.gov,2,3,22K139,info,8:10:00 AM,0,0,109,0,0,0,,
22K152,DOE,K,School of Science & Technology,,718-434-0243,725 East 23 Street,11210,1,36,,,996920,169771,CSheldr@schools.nyc.gov,http://schools.nyc.gov/schoolportals/22/k152,2,7,22K152,info,8:00:00 AM,,,0,0,0,0,,
22K193,DOE,K,P.S. 193 Gil Hodges,,718-338-9011,2515 AVENUE L,11210,1,18,,,998056,165816,sphilli5@schools.nyc.gov,https://gilhodgesschool.wix.com/ps193,3,3,22K193,info,8:00:00 AM,,,0,0,0,0,,
22K194,DOE,K,P.S. 194 Raoul Wallenberg,,718-648-8804,3117 AVENUE W,11229,1,72,,,1002569,156858,Jmendel2@schools.nyc.gov,,2,3,22K194,info,8:20:00 AM,0,0,0,0,0,0,,1
22K195,DOE,K,P.S. 195 Manhattan Beach,,718-648-9102,131 IRWIN STREET,11235,1,18,,,999917,150530,BToomey@schools.nyc.gov,http://schools.nyc.gov/schoolportals/22/k195,2,1,22K195,info,8:00:00 AM,,,0,0,0,0,,
22K197,DOE,K,P.S. 197 - The Kings Highway Academy,,718-377-7890,1599 East 22 Street,11210,1,72,,,997690,162462,RNicole@schools.nyc.gov,http://schools.nyc.gov/schoolportals/22/k197,2,3,22K197,info,8:00:00 AM,,,0,0,0,0,,
22K198,DOE,K,P.S. 198 Brooklyn,,718-282-4920,4105 FARRAGUT ROAD,11210,1,36,,,1001725,171434,JMorgan2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/22/k198,2,3,22K198,info,,,,0,0,0,0,,1
22K203,DOE,K,P.S. 203 Floyd Bennett School,,718-241-8488,5101 AVENUE M,11234,1,90,,,1004878,165792,YDoming@schools.nyc.gov,www.schools.nyc.gov,2,3,22K203,info,8:00:00 AM,0,0,0,0,0,0,,1
22K207,DOE,K,P.S. 207 Elizabeth G. Leary,,929-437-5200,4011 FILLMORE AVENUE,11234,1,18,,,1003637,162866,cbobe2@schools.nyc.gov,sites.google.com/view/ps207-brooklyn,2,3,22K207,info,8:00:00 AM,0,0,0,0,0,0,,
22K217,DOE,K,P.S. 217 Colonel David Marcus School,,718-434-6960,1100 NEWKIRK AVENUE,11230,1,54,,,993573,170160,RBonilla5@schools.nyc.gov,ps217brooklyn.org,2,3,22K217,info,8:00:00 AM,0,0,0,0,0,0,,
22K236,DOE,K,P.S. 236 Mill Basin,,718-444-6969,6302 AVENUE U,11234,1,54,,,1008520,163671,alabella@schools.nyc.gov,http://schools.nyc.gov/schoolportals/22/k236,2,3,22K236,info,8:00:00 AM,1,,0,0,0,0,,
22K245,DOE,K,P.S. 245,,718-284-2330,249 EAST 17 STREET,11226,1,18,,,994541,174249,Ewillia14@schools.nyc.gov,,2,3,22K245,info,8:10:00 AM,0,0,0,0,0,0,,
22K251,DOE,K,P.S. 251 Paerdegat,,718-251-4110,1037 East 54 Street,11234,1,54,,,1005337,169271,SNoel@schools.nyc.gov,http://schools.nyc.gov/schoolportals/22/k251,2,3,22K251,info,8:00:00 AM,,,0,0,0,0,,
22K277,DOE,K,P.S. 277 Gerritsen Beach,,718-743-6689,2529 GERRITSEN AVENUE,11229,1,36,,,1004239,156389,ksalinas@schools.nyc.gov,,2,7,22K277,info,8:15:00 AM,0,0,0,0,0,0,,
22K312,DOE,K,P.S. 312 Bergen Beach,,718-763-4015,7103 AVENUE T,11234,1,72,,,1009549,165828,apearson@schools.nyc.gov,http://schools.nyc.gov/schoolportals/22/k312,2,3,22K312,info,8:00:00 AM,,,0,0,0,0,,
22K315,DOE,K,P.S. K315,,718-421-9560,2310 GLENWOOD ROAD,11210,1,36,,,996903,169868,jranft@schools.nyc.gov,https://22k315.com,2,9,22K315,info,8:00:00 AM,,,0,0,0,0,,
22K326,DOE,K,P.S. 326,,718-241-4828,1800 UTICA AVENUE,11234,1,36,,,1004192,168228,MFoster5@schools.nyc.gov,PS326.org,2,3,22K326,info,8:00:00 AM,1,0,0,0,0,0,,
22K361,DOE,K,P.S. 361 East Flatbush Early Childhood School,,718-856-0600,3109 NEWKIRK AVENUE,11226,1,36,,,998959,172556,TFrazie@schools.nyc.gov,http://schools.nyc.gov/schoolportals/22/k361,5,9,22K361,info,8:20:00 AM,,,0,0,0,0,,
22K889,DOE,K,P.S. 889,,718-935-3159,510 Coney Island Avenue,11218,1,36,,,992295,174218,kryananderson@schools.nyc.gov,,5,9,22K889,info,,,,0,0,0,0,,
22KADW,NYCEEC,K,Brooklyn Amity School,,718-891-6100,3867 Shore Parkway,11235,1,66,,,1003138,153054,pioureva@amityschool.org,https://amityschool.org/,3,3,22KADW,info,8:30:00 AM,,,0,0,0,0,,1
22KAFO,NYCEEC,K,Good Shepherd School,,718-339-2745,1943 Brown Street,11229,1,36,,,1000793,159493,jobrien@gscabk.org,https://goodshepherdbklyn.org,2,3,22KAFO,info,8:00:00 AM,1,1,0,0,0,0,,
22KAHA,NYCEEC,K,MASORES BAIS YAAKOV,,718-692-2424,1395 Ocean Avenue,11230,3,60,,,996304,168211,g.celnik@masores.com,,5,9,22KAHA,info,9:30:00 AM,,,0,0,0,0,,
22KAIT,NYCEEC,K,Prospect Park Yeshiva,,718-376-5959,1784 East 17 Street,11229,3,35,,,996376,160135,dkelman@bloppy.org,https://bloppy.org,5,9,22KAIT,info,,,,0,0,0,0,,
22KAKF,NYCEEC,K,Saint Mark School,,718-332-9304,2602 East 19 Street,11235,1,54,,,997939,153520,jvok@smsonthebay.com,www.smcaonthebay.org,3,3,22KAKF,info,7:50:00 AM,1,1,0,0,0,0,,
22KAMW,NYCEEC,K,"YESHIVA & MESIVTA TORAH TEMIMAH, INC.",,718-853-8500,555 Ocean Parkway,11218,3,36,,,991887,170579,morahleahp@gmail.com,,5,9,22KAMW,info,,,,0,0,0,0,,
22KANR,NYCEEC,K,Yeshivat Mizrachi L'Banim / Yeshiva Derech HaTorah,,718-258-4441,2810 Nostrand Avenue,11229,1,36,,,999465,163369,jweisblum@ydh.org  ,http://www.ydh.org,5,9,22KANR,info,8:15:00 AM,1,1,0,0,0,0,,
22KAOQ,NYCEEC,K,YESHIVA OF KINGS BAY,,718-646-8500,2611 Avenue Z,11235,3,18,,,1000029,154006,myz@ykb.us,,1,3,22KAOQ,info,,0,0,0,0,0,0,,
22KAPM,NYCEEC,K,YESHIVA TORAS EMES,,718-375-0900,1904 Avenue N,11230,3,18,,,996604,163668,c61304@aol.com,,8,9,22KAPM,info,9:30:00 AM,,,0,1,0,0,,
22KAPR,NYCEEC,K,Talmud Torah Crown Heights Yeshivah,,718-444-5800,6363 Avenue U,11234,1,40,,,1008464,163862,my4man@aol.com,,3,3,22KAPR,info,,,,0,0,0,0,,1
22KASI,NYCEEC,K,Cortelyou Early Childhood Center,,718-282-6077,386 MARLBOROUGH ROAD,11226,1,54,,,994095,172679,sfrancis@mycecc.com,https://www.mycecc.com,2,9,22KASI,info,8:00:00 AM,1,1,0,0,0,0,,
22KASR,NYCEEC,K,Glennwood Avenue Head Start,<b>Note:</b> This program includes Head Start seats. Contact site for more information.,718-859-7720,3017 Glenwood Road,11210,1,67,,63,998938,170343,glenwood3017@gmail.com,,3,7,22KASR,info,9:00:00 AM,1,1,0,0,0,1,,1
22KBDJ,NYCEEC,K,Cortelyou Academy,,718-421-9581,2739 Bedford Avenue,11210,1,18,,,997245,170999,LJohnson@mycecc.com,https://mycecc.com,5,9,22KBDJ,info,8:00:00 AM,1,1,0,0,0,0,,
22KBFD,NYCEEC,K,Saint Marks,<b>Note:</b> This program includes Head Start seats. Contact site for more information.,718-287-7300,2017 Beverley Road,11226,1,114,,39,995491,174312,adenis@stmarksheadstart.org,www.stmarksheadstart.org,3,3,22KBFD,info,8:00:00 AM,0,0,0,0,0,1,,1
22KBQQ,NYCEEC,K,Bambi Day Care III,,718-368-1817,2114 Brown Street,11229,1,99,,,1000882,157918,info@bambiacademy.com,https://bambidaycare.com,3,3,22KBQQ,info,8:30:00 AM,1,1,0,0,0,0,,
22KBQU,NYCEEC,K,KESHET LEARNING CENTER,,718-376-6958,1612 Quentin Road,11229,1,18,,,996250,160871,zzaek@aol.com,,3,7,22KBQU,info,8:45:00 AM,1,1,0,1,0,0,,
22KBQV,NYCEEC,K,FANTASIA DAY CARE CENTER,,718-646-6738,2743 Ocean Avenue,11229,1,33,,,998090,155851,fantasiadcc@hotmail.com,https://fantasiadaycare.com,2,7,22KBQV,info,8:00:00 AM,1,1,0,0,0,0,,
22KBRB,NYCEEC,K,Infinity UPK,,718-336-1981,1972 East 34 Street,11234,1,69,,,1002772,161157,marisela@infinitypreschool.com,https://infinitypreschool.com,5,3,22KBRB,info,8:00:00 AM,1,1,0,0,0,0,,1
22KBRD,NYCEEC,K,"KINGSBAY YM-YWHA, INC.",,718-648-7703,3495 Nostrand Avenue,11229,1,20,,,1000562,157414,susan@kingsbayy.org,https://kingsbayy.org,2,3,22KBRD,info,8:00:00 AM,1,1,0,0,0,0,,
22KBRH,NYCEEC,K,NAYEMA UNIVERSAL CHILD CENTER,,718-462-3688,1107-09 Newkirk Avenue,11230,1,18,,,993554,170338,lenxcare@aol.com,N/A,2,6,22KBRH,info,8:00:00 AM,0,0,0,0,0,0,,
22KBRL,NYCEEC,K,"Tiny Tots Express, Inc.",,718-338-9561,3321 Avenue N,11234,1,15,,,1000484,164353,ttexpressinc@aol.com,https://tinytotsexpressinc.webs.com,7,7,22KBRL,info,8:15:00 AM,1,1,0,1,0,0,,
22KBSL,NYCEEC,K,Charles R Drew ELC 5,,718-740-2400,2804 Glenwood Road,11210,1,20,,23,998137,170247,llourdyduv@yahoo.com,https://charlesrdrewforsuccess.org,5,9,22KBSL,info,8:30:00 AM,,,106,0,0,1,,1
22KBUF,NYCEEC,K,Butterfly,,718-677-9343,2810 Nostrand Avenue,11229,1,20,,,999521,163428,margarita.karimova24@gmail.com,https://brooklyn-butterfly.com,3,3,22KBUF,info,,1,1,0,0,0,0,,
22KBUM,NYCEEC,K,Bumble Bees R Us 3,,718-434-2337,2813 Farragut Road,11210,1,20,,16,998301,171133,info@bumblebeesrus.com,https://bumblebeesrus.com,3,2,22KBUM,info,9:00:00 AM,1,1,0,1,0,1,,
22KBXQ,NYCEEC,K,"Gan, Inc. - Gan Jewish Day Care",,718-338-7575,2901 Campus Road,11210,1,40,,,998563,169552,yafitelbaz@yahoo.com,https://gandaycare.com,3,3,22KBXQ,info,8:00:00 AM,,1,0,0,0,0,,1
22KBXT,NYCEEC,K,"New Generation Learning Center, Inc.",,718-941-0404,2597 Bedford Avenue,11226,1,18,,,997026,172434,day1gen@yahoo.com,newgenerationlc.org,3,3,22KBXT,info,8:00:00 AM,1,1,0,0,0,0,,
22KBZX,NYCEEC,K,Yeshiva Torah Vodaath Preschool,,718-941-8000,1192 East 31 Street,11218,1,36,,,999445,165995,ryg@torahvodaath.org,,7,3,22KBZX,info,8:40:00 AM,1,,0,1,0,0,,
22KCEI,NYCEEC,K,Bambi Day Care II,,718-645-7010,2121 Bragg Street,11229,1,100,,,1002078,158034,info@bambiacademy.com,www.bambiupk.com,3,3,22KCEI,info,8:00:00 AM,1,1,0,0,0,0,,1
22KCGO,NYCEEC,K,Child Development Center of Kingsborough,,718-368-5868,1915 Oriental Boulevard,11235,1,18,,,1002181,150120,Linda.McHugh@kbcc.cuny.edu,www.kbcc.cuny.edu,3,7,22KCGO,info,9:00:00 AM,1,1,0,0,0,0,,1
22KCHN,NYCEEC,K,Friends of Crown Heights,,917-966-4400,2805 Newkirk Avenue,11226,1,40,,,998107,172467,nichols@foch.biz,https://fochdaycare.org,3,6,22KCHN,info,8:00:00 AM,,1,0,0,0,0,,1
22KCJQ,NYCEEC,K,Initial Steps Child Development Center,,718-434-2805,3003 Glenwood Road,11210,1,20,,,998809,170336,initialstepscdc@yahoo.com,initialstepscdc@yahoo.com,3,3,22KCJQ,info,8:00:00 AM,1,1,0,0,0,0,,
22KCJR,NYCEEC,K,A to Z Day Care Center,,718-368-1234,3053 Avenue U,11229,1,29,,,1001782,158293,A2zdaycare@gmail.com,Www.a2zdaycare.com,3,3,22KCJR,info,9:00:00 AM,1,1,0,0,0,0,,
22KCJS,NYCEEC,K,Yeshiva Torah Vodaath,,718-941-8000,452 East 9 Street,11218,1,36,,,992643,171495,blipsky@torahvodaath.org,,5,3,22KCJS,info,9:30:00 AM,,,0,1,0,0,,
22KCJT,NYCEEC,K,Kaleidoscope Early Childhood Develepment Center,,917-652-4422,480 Stratford Road,11218,1,44,,,993255,171230,ecdckaleidoscope@aol.com,www.ecdckaleidoscope.org,3,7,22KCJT,info,8:40:00 AM,1,1,0,0,0,0,,
22KCJZ,NYCEEC,K,COPO Pre-K Program,,718-434-3266,1083 Coney Island Avenue,11230,1,36,,,993635,169229,mrazvi@copousa.org,https://www.copousa.org,5,9,22KCJZ,info,8:10:00 AM,,,0,0,0,0,,1
22KCKU,NYCEEC,K,Promise World Day Care,,718-743-2828,1968 Ocean Avenue,11230,1,28,,,996885,162953,Promiseworlddaycare@gmail.com,,2,3,22KCKU,info,8:05:00 AM,1,1,0,0,0,0,,
22KCKZ,NYCEEC,K,"A2Z Kidz Center, LLC",,718-483-9999,190 EXETER STREET,11235,1,55,,,998531,149742,a2zkidzcenter@gmail.com,www.a2zhappyland.com,3,7,22KCKZ,info,8:00:00 AM,1,1,0,0,0,0,,
22KCMZ,NYCEEC,K,Free Greek Community of the Three Hierarchs,,347-729-0446,1724 Avenue P,11229,1,48,,,996395,161684,pka.freecommunity@gmail.com,,7,1,22KCMZ,info,8:30:00 AM,0,0,0,0,0,0,,1
22KCNA,NYCEEC,K,"The Friends of Crown Heights Educational Centers, Inc.",,718-638-8686,2809 Newkirk Avenue,11226,1,36,,,998141,172469,davis@foch.biz,https://fochdaycare.org,7,8,22KCNA,info,8:00:00 AM,,1,0,0,0,0,,1
22KCNF,NYCEEC,K,Itty Bitty Adventures Preschool,,718-375-4700,3416 Avenue S,11234,1,32,,,1003059,161147,Pattie@ittybittyadventures.com,https://ittybittyadventures.com,7,9,22KCNF,info,8:00:00 AM,1,1,0,0,0,0,,
22KCNI,NYCEEC,K,"Klever Kidz, LLC DBA Basin Prep",,718-872-5511,6085 Strickland Avenue,11234,1,40,,,1008395,162001,Basinprep@basinprep.com,Basinprep@Basinprep.com,3,3,22KCNI,info,9:00:00 AM,1,1,0,0,0,0,,
22KCOG,NYCEEC,K,Stepz 2 Success Child Care Center,,718-576-6994,1992 Nostrand Avenue,11225,1,12,,,998595,171354,stepz2success@gmail.com,,3,3,22KCOG,info,8:20:00 AM,1,1,0,0,0,0,,1
22KCPL,NYCEEC,K,"Brooklyn Star Daycare, Inc.",,718-934-0075,2175 East 22 Street,11229,1,54,,,998422,157212,brooklynstardaycare@gmail.com,https://www.facebook.com/bklynstardaycare/,3,3,22KCPL,info,8:30:00 AM,1,1,0,0,0,0,,
22KCPT,NYCEEC,K,Noah'S Ark Uni Day Care Center,,718-759-8432,1738 East 48 Street,11234,1,12,,,1004032,164455,noahsarkdcc@aol.com,firstnoahsarkdaycare.com,3,3,22KCPT,info,8:15:00 AM,1,1,0,0,0,0,,
22KCQB,NYCEEC,K,Imaginarium Child,,347-554-8109,1954 Ocean Avenue,11230,1,12,,,996871,163066,Info@imaginariumchild.com,,3,9,22KCQB,info,,1,1,0,0,0,0,,
22KCRU,NYCEEC,K,"A2Z Happyland, LLC.",,718-998-7744,2150 OCEAN AVENUE,11229,1,66,,,997094,161274, a2zkingshwy@gmail.com,http://www.a2zhappyland.com,5,9,22KCRU,info,9:00:00 AM,1,1,0,0,0,0,,
22KCTN,NYCEEC,K,YESHIVA OHR SHRAGA,,917-577-3881,4205 Avenue P,11234,1,20,,,994249,165097,preschool@ohrshraga.org,,5,9,22KCTN,info,,,,0,0,0,0,,
22KCUL,NYCEEC,K,Magic Kingdom of Sheepshead Bay,,917-825-8512,2484 East 18 Street,11235,1,15,,,997536,154428,natalya.mantulina@gmail.com,Magickingdomdaycare.com ,5,9,22KCUL,info,8:00:00 AM,1,1,0,0,0,0,,
22Z012,PKC,K,The Joan Snow Pre-K Center at 1139 Coney Island Avenue,,718-724-1730,1139 Coney Island Avenue,11230,1,144,,,993784,168763,22K853@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District22PKC,2,3,22Z012,info,8:20:00 AM,0,0,0,0,0,0,,
22Z063,PKC,K,The Joan Snow Pre-K Center at 1340 East 29th Street,,718-758-8970,1340 East 29 Street,11210,1,126,,,999074,164551,llang@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District22PKC,2,3,22Z063,info,8:20:00 AM,0,0,0,0,0,0,,1
22Z064,PKC,K,The Joan Snow Pre-K Center at 3610 Glenwood Road,,718-434-7090,3610 Glenwood Road,11210,1,144,,,1000492,170333,22K853@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District22PKC,2,3,22Z064,info,8:20:00 AM,0,0,0,0,0,0,,1
23K137,DOE,K,P.S./I.S. 137 Rachel Jean Mitchell,,718-453-2926,121 SARATOGA AVENUE,11233,1,18,15,,1007348,187847,SRose8@schools.nyc.gov,http://schools.nyc.gov/schoolportals/23/k137,3,3,23K137,info,8:20:00 AM,1,,0,0,0,0,,
23K150,DOE,K,P.S. 150 Christopher,,718-495-7746,364 SACKMAN STREET,11212,1,18,15,,1010565,182941,TQuarle@schools.nyc.gov,,5,9,23K150,info,,,,0,0,0,0,,
23K155,DOE,K,P.S./ I.S. 155 Nicholas Herkimer,,718-240-4340,1355 HERKIMER STREET,11233,1,36,30,,1009570,186160,Mmanns2@schools.nyc.gov,,5,9,23K155,info,,,,0,0,0,0,,
23K156,DOE,K,P.S. 156 Waverly,,718-498-2811,104 SUTTER AVENUE,11212,1,54,,,1006944,181831,23k156@schools.nyc.gov,ps156k.org,3,3,23K156,info,8:00:00 AM,1,0,0,0,0,0,,
23K165,DOE,K,P.S. 165 Ida Posner,,516-495-7759,76 LOTT AVENUE,11212,1,72,90,,1008949,178732,JRivers3@schools.nyc.gov,,5,9,23K165,info,,,,0,0,0,0,,
23K178,DOE,K,P.S. 178 Saint Clair Mckelway,,718-495-7768,2163 DEAN STREET,11233,1,36,45,,1007728,185292,Jhenry1@schools.nyc.gov,http://schools.nyc.gov/schoolportals/23/k178,5,3,23K178,info,8:00:00 AM,,,0,0,0,0,,
23K184,DOE,K,P.S. 184 Newport,,718-495-7775,273 NEWPORT STREET,11212,1,54,,,1010622,179822,llinder@schools.nyc.gov,http://schools.nyc.gov/schoolportals/23/k184,2,3,23K184,info,8:20:00 AM,,,0,0,0,0,,1
23K284,DOE,K,"The Gregory Jocko Jackson School of Sports, Art, and Technology",,718-495-7791,213 OSBORN STREET,11212,1,36,30,,1009894,182254,KPitts2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/23/k284,3,3,23K284,info,,,,0,0,0,0,,
23K298,DOE,K,P.S. 298 Dr. Betty Shabazz,,718-495-7793,85 WATKINS STREET,11212,1,36,30,,1009797,183759,jdill2@schools.nyc.gov,https://ps298.connectwithkids.com,2,3,23K298,info,8:15:00 AM,,,0,0,0,0,,
23K323,DOE,K,P.S./I.S. 323,,718-495-7781,210 CHESTER STREET,11212,1,36,30,,1008890,182134,LHarris7@schools.nyc.gov,http://schools.nyc.gov/schoolportals/23/k323,2,3,23K323,info,8:20:00 AM,1,,0,0,0,0,,
23K327,DOE,K,P.S. 327 Dr. Rose B. English,,718-495-7801,111 BRISTOL STREET,11212,1,36,45,,1008639,182807,KChance@schools.nyc.gov,http://schools.nyc.gov/schoolportals/23/k327,2,3,23K327,info,8:15:00 AM,,,0,0,0,0,,1
23K401,DOE,K,Christopher Avenue Community School,,718-495-5761,51 CHRISTOPHER AVENUE,11212,1,36,45,,1010248,184196,DMitche5@schools.nyc.gov,http://schools.nyc.gov/schoolportals/23/k401,2,3,23K401,info,8:15:00 AM,,,0,0,0,0,,
23K446,DOE,K,Riverdale Avenue Community School,,718-485-1679,76 RIVERDALE AVENUE,11212,1,36,45,,1008226,179691,info@riverdaleavenuebrooklyn.org,www.riverdaleavenuebrooklyn.org,2,3,23K446,info,8:00:00 AM,0,0,0,0,0,0,,
